title,pdf_url,arxiv_url,code_available,code_url
"Iterative Predictor-Critic Code Decoding for Real-World Image Dehazing",https://openaccess.thecvf.com/content/CVPR2025/papers/Fu_Iterative_Predictor-Critic_Code_Decoding_for_Real-World_Image_Dehazing_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.13147,maybe,
"RNG: Relightable Neural Gaussians",https://openaccess.thecvf.com/content/CVPR2025/papers/Fan_RNG_Relightable_Neural_Gaussians_CVPR_2025_paper.pdf,http://arxiv.org/abs/2409.19702,no,
"Towards Realistic Example-based Modeling via 3D Gaussian Stitching",https://openaccess.thecvf.com/content/CVPR2025/papers/Gao_Towards_Realistic_Example-based_Modeling_via_3D_Gaussian_Stitching_CVPR_2025_paper.pdf,http://arxiv.org/abs/2408.15708,no,
"Filter Images First; Generate Instructions Later: Pre-Instruction Data Selection for Visual Instruction Tuning",https://openaccess.thecvf.com/content/CVPR2025/papers/Safaei_Filter_Images_First_Generate_Instructions_Later_Pre-Instruction_Data_Selection_for_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.07591,no,
"Gradient-Guided Annealing for Domain Generalization",https://openaccess.thecvf.com/content/CVPR2025/papers/Ballas_Gradient-Guided_Annealing_for_Domain_Generalization_CVPR_2025_paper.pdf,http://arxiv.org/abs/2502.20162,no,
"Generative Sparse-View Gaussian Splatting",https://openaccess.thecvf.com/content/CVPR2025/papers/Kong_Generative_Sparse-View_Gaussian_Splatting_CVPR_2025_paper.pdf,,no,
"MicroVQA: A Multimodal Reasoning Benchmark for Microscopy-Based Scientific Research",https://openaccess.thecvf.com/content/CVPR2025/papers/Burgess_MicroVQA_A_Multimodal_Reasoning_Benchmark_for_Microscopy-Based_Scientific_Research_CVPR_2025_paper.pdf,,yes,https://huggingface.co/datasets/jmhb/microvqa
"Generative Inbetweening through Frame-wise Conditions-Driven Video Generation",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhu_Generative_Inbetweening_through_Frame-wise_Conditions-Driven_Video_Generation_CVPR_2025_paper.pdf,http://arxiv.org/abs/2412.11755,maybe,
"DexGrasp Anything: Towards Universal Robotic Dexterous Grasping with Physics Awareness",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhong_DexGrasp_Anything_Towards_Universal_Robotic_Dexterous_Grasping_with_Physics_Awareness_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.08257,no,
"CustAny: Customizing Anything from A Single Example",https://openaccess.thecvf.com/content/CVPR2025/papers/Kong_CustAny_Customizing_Anything_from_A_Single_Example_CVPR_2025_paper.pdf,http://arxiv.org/abs/2406.11643,yes,https://github.com/LingjieKong-fdu/CustAny
"Vision-Language Gradient Descent-driven All-in-One Deep Unfolding Networks",https://openaccess.thecvf.com/content/CVPR2025/papers/Zeng_Vision-Language_Gradient_Descent-driven_All-in-One_Deep_Unfolding_Networks_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.16930,no,
"3D-LLaVA: Towards Generalist 3D LMMs with Omni Superpoint Transformer",https://openaccess.thecvf.com/content/CVPR2025/papers/Deng_3D-LLaVA_Towards_Generalist_3D_LMMs_with_Omni_Superpoint_Transformer_CVPR_2025_paper.pdf,,yes,https://github.com/djiajunustc/3D-LLaVA
"Event-based Video Super-Resolution via State Space Models",https://openaccess.thecvf.com/content/CVPR2025/papers/Xiao_Event-based_Video_Super-Resolution_via_State_Space_Models_CVPR_2025_paper.pdf,,no,
"PoseTraj: Pose-Aware Trajectory Control in Video Diffusion",https://openaccess.thecvf.com/content/CVPR2025/papers/Ji_PoseTraj_Pose-Aware_Trajectory_Control_in_Video_Diffusion_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.16068,no,
"Masked Scene Modeling: Narrowing the Gap Between Supervised and Self-Supervised Learning in 3D Scene Understanding",https://openaccess.thecvf.com/content/CVPR2025/papers/Hermosilla_Masked_Scene_Modeling_Narrowing_the_Gap_Between_Supervised_and_Self-Supervised_CVPR_2025_paper.pdf,http://arxiv.org/abs/2504.06719,yes,https://github.com/phermosilla/msm
"VL2Lite: Task-Specific Knowledge Distillation from Large Vision-Language Models to Lightweight Networks",https://openaccess.thecvf.com/content/CVPR2025/papers/Jang_VL2Lite_Task-Specific_Knowledge_Distillation_from_Large_Vision-Language_Models_to_Lightweight_CVPR_2025_paper.pdf,,no,
"Boost the Inference with Co-training: A Depth-guided Mutual Learning Framework for Semi-supervised Medical Polyp Segmentation",https://openaccess.thecvf.com/content/CVPR2025/papers/Li_Boost_the_Inference_with_Co-training_A_Depth-guided_Mutual_Learning_Framework_CVPR_2025_paper.pdf,,yes,https://github.com/pingchuan/RD-Net
"VidHalluc: Evaluating Temporal Hallucinations in Multimodal Large Language Models for Video Understanding",https://openaccess.thecvf.com/content/CVPR2025/papers/Li_VidHalluc_Evaluating_Temporal_Hallucinations_in_Multimodal_Large_Language_Models_for_CVPR_2025_paper.pdf,http://arxiv.org/abs/2412.03735,maybe,
"StageDesigner: Artistic Stage Generation for Scenography via Theater Scripts",https://openaccess.thecvf.com/content/CVPR2025/papers/Gan_StageDesigner_Artistic_Stage_Generation_for_Scenography_via_Theater_Scripts_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.02595,no,
"From Laboratory to Real World: A New Benchmark Towards Privacy-Preserved Visible-Infrared Person Re-Identification",https://openaccess.thecvf.com/content/CVPR2025/papers/Jiang_From_Laboratory_to_Real_World_A_New_Benchmark_Towards_Privacy-Preserved_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.12232,yes,https://github.com/Joey623/L2RW
"4Deform: Neural Surface Deformation for Robust Shape Interpolation",https://openaccess.thecvf.com/content/CVPR2025/papers/Sang_4Deform_Neural_Surface_Deformation_for_Robust_Shape_Interpolation_CVPR_2025_paper.pdf,http://arxiv.org/abs/2502.20208,no,
"Dense Match Summarization for Faster Two-view Estimation",https://openaccess.thecvf.com/content/CVPR2025/papers/Astermark_Dense_Match_Summarization_for_Faster_Two-view_Estimation_CVPR_2025_paper.pdf,http://arxiv.org/abs/2506.02893,no,
"Align-A-Video: Deterministic Reward Tuning of Image Diffusion Models for Consistent Video Editing",https://openaccess.thecvf.com/content/CVPR2025/papers/Wang_Align-A-Video_Deterministic_Reward_Tuning_of_Image_Diffusion_Models_for_Consistent_CVPR_2025_paper.pdf,,no,
"Interpreting Object-level Foundation Models via Visual Precision Search",https://openaccess.thecvf.com/content/CVPR2025/papers/Chen_Interpreting_Object-level_Foundation_Models_via_Visual_Precision_Search_CVPR_2025_paper.pdf,http://arxiv.org/abs/2411.16198,yes,https://github.com/RuoyuChen10/VPS
"Foley-Flow: Coordinated Video-to-Audio Generation with Masked Audio-Visual Alignment and Dynamic Conditional Flows",https://openaccess.thecvf.com/content/CVPR2025/papers/Mo_Foley-Flow_Coordinated_Video-to-Audio_Generation_with_Masked_Audio-Visual_Alignment_and_Dynamic_CVPR_2025_paper.pdf,,maybe,
"LION-FS: Fast & Slow Video-Language Thinker as Online Video Assistant",https://openaccess.thecvf.com/content/CVPR2025/papers/Li_LION-FS_Fast__Slow_Video-Language_Thinker_as_Online_Video_Assistant_CVPR_2025_paper.pdf,,maybe,
"CARE Transformer: Mobile-Friendly Linear Visual Transformer via Decoupled Dual Interaction",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhou_CARE_Transformer_Mobile-Friendly_Linear_Visual_Transformer_via_Decoupled_Dual_Interaction_CVPR_2025_paper.pdf,http://arxiv.org/abs/2411.16170,maybe,
"Paint by Inpaint: Learning to Add Image Objects by Removing Them First",https://openaccess.thecvf.com/content/CVPR2025/papers/Wasserman_Paint_by_Inpaint_Learning_to_Add_Image_Objects_by_Removing_CVPR_2025_paper.pdf,http://arxiv.org/abs/2404.18212,no,
"Motion-Grounded Video Reasoning: Understanding and Perceiving Motion at Pixel Level",https://openaccess.thecvf.com/content/CVPR2025/papers/Deng_Motion-Grounded_Video_Reasoning_Understanding_and_Perceiving_Motion_at_Pixel_Level_CVPR_2025_paper.pdf,http://arxiv.org/abs/2411.09921,no,
"PMA: Towards Parameter-Efficient Point Cloud Understanding via Point Mamba Adapter",https://openaccess.thecvf.com/content/CVPR2025/papers/Zha_PMA_Towards_Parameter-Efficient_Point_Cloud_Understanding_via_Point_Mamba_Adapter_CVPR_2025_paper.pdf,http://arxiv.org/abs/2505.20941,yes,https://github.com/zyh16143998882/PMA
"All-directional Disparity Estimation for Real-world QPD Images",https://openaccess.thecvf.com/content/CVPR2025/papers/Yu_All-directional_Disparity_Estimation_for_Real-world_QPD_Images_CVPR_2025_paper.pdf,,no,
"LC-Mamba: Local and Continuous Mamba with Shifted Windows for Frame Interpolation",https://openaccess.thecvf.com/content/CVPR2025/papers/Jeong_LC-Mamba_Local_and_Continuous_Mamba_with_Shifted_Windows_for_Frame_CVPR_2025_paper.pdf,,yes,https://github.com/Miinuuu/LC-Mamba.git
"Zero-Shot Head Swapping in Real-World Scenarios",https://openaccess.thecvf.com/content/CVPR2025/papers/Kang_Zero-Shot_Head_Swapping_in_Real-World_Scenarios_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.00861,no,
"Toward Robust Neural Reconstruction from Sparse Point Sets",https://openaccess.thecvf.com/content/CVPR2025/papers/Ouasfi_Toward_Robust_Neural_Reconstruction_from_Sparse_Point_Sets_CVPR_2025_paper.pdf,http://arxiv.org/abs/2412.16361,no,
"GPAvatar: High-fidelity Head Avatars by Learning Efficient Gaussian Projections",https://openaccess.thecvf.com/content/CVPR2025/papers/Feng_GPAvatar_High-fidelity_Head_Avatars_by_Learning_Efficient_Gaussian_Projections_CVPR_2025_paper.pdf,,no,
"PIAD: Pose and Illumination agnostic Anomaly Detection",https://openaccess.thecvf.com/content/CVPR2025/papers/Yang_PIAD_Pose_and_Illumination_agnostic_Anomaly_Detection_CVPR_2025_paper.pdf,,no,
"CAV-MAE Sync: Improving Contrastive Audio-Visual Mask Autoencoders via Fine-Grained Alignment",https://openaccess.thecvf.com/content/CVPR2025/papers/Araujo_CAV-MAE_Sync_Improving_Contrastive_Audio-Visual_Mask_Autoencoders_via_Fine-Grained_Alignment_CVPR_2025_paper.pdf,http://arxiv.org/abs/2505.01237,yes,https://github.com/edsonroteia/cav-mae-sync
"Two is Better than One:  Efficient Ensemble Defense for Robust and Compact Models",https://openaccess.thecvf.com/content/CVPR2025/papers/Jung_Two_is_Better_than_One__Efficient_Ensemble_Defense_for_CVPR_2025_paper.pdf,http://arxiv.org/abs/2504.04747,no,
"Tiled Diffusion",https://openaccess.thecvf.com/content/CVPR2025/papers/Madar_Tiled_Diffusion_CVPR_2025_paper.pdf,http://arxiv.org/abs/2412.15185,no,
"Using Diffusion Priors for Video Amodal Segmentation",https://openaccess.thecvf.com/content/CVPR2025/papers/Chen_Using_Diffusion_Priors_for_Video_Amodal_Segmentation_CVPR_2025_paper.pdf,http://arxiv.org/abs/2412.04623,no,
"COBRA: COmBinatorial Retrieval Augmentation for Few-Shot Adaptation",https://openaccess.thecvf.com/content/CVPR2025/papers/Das_COBRA_COmBinatorial_Retrieval_Augmentation_for_Few-Shot_Adaptation_CVPR_2025_paper.pdf,http://arxiv.org/abs/2412.17684,no,
"Dyn-HaMR: Recovering 4D Interacting Hand Motion from a Dynamic Camera",https://openaccess.thecvf.com/content/CVPR2025/papers/Yu_Dyn-HaMR_Recovering_4D_Interacting_Hand_Motion_from_a_Dynamic_Camera_CVPR_2025_paper.pdf,,no,
"The Scene Language: Representing Scenes with Programs; Words; and Embeddings",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhang_The_Scene_Language_Representing_Scenes_with_Programs_Words_and_Embeddings_CVPR_2025_paper.pdf,http://arxiv.org/abs/2410.16770,no,
"ProbeSDF: Light Field Probes For Neural Surface Reconstruction",https://openaccess.thecvf.com/content/CVPR2025/papers/Toussaint_ProbeSDF_Light_Field_Probes_For_Neural_Surface_Reconstruction_CVPR_2025_paper.pdf,http://arxiv.org/abs/2412.10084,no,
"Descriptor-In-Pixel : Point-Feature Tracking For Pixel Processor Arrays",https://openaccess.thecvf.com/content/CVPR2025/papers/Bose_Descriptor-In-Pixel__Point-Feature_Tracking_For_Pixel_Processor_Arrays_CVPR_2025_paper.pdf,,no,
"Hybrid Concept Bottleneck Models",https://openaccess.thecvf.com/content/CVPR2025/papers/Liu_Hybrid_Concept_Bottleneck_Models_CVPR_2025_paper.pdf,,no,
"UVGS: Reimagining Unstructured 3D Gaussian Splatting using UV Mapping",https://openaccess.thecvf.com/content/CVPR2025/papers/Rai_UVGS_Reimagining_Unstructured_3D_Gaussian_Splatting_using_UV_Mapping_CVPR_2025_paper.pdf,http://arxiv.org/abs/2502.01846,no,
"Dual Consolidation for Pre-Trained Model-Based Domain-Incremental Learning",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhou_Dual_Consolidation_for_Pre-Trained_Model-Based_Domain-Incremental_Learning_CVPR_2025_paper.pdf,http://arxiv.org/abs/2410.00911,yes,https://github.com/Estrella-fugaz/CVPR25-Duct
"Learning Physics-Based Full-Body Human Reaching and Grasping from Brief Walking References",https://openaccess.thecvf.com/content/CVPR2025/papers/Li_Learning_Physics-Based_Full-Body_Human_Reaching_and_Grasping_from_Brief_Walking_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.07481,no,
"EmoEdit: Evoking Emotions through Image Manipulation",https://openaccess.thecvf.com/content/CVPR2025/papers/Yang_EmoEdit_Evoking_Emotions_through_Image_Manipulation_CVPR_2025_paper.pdf,http://arxiv.org/abs/2405.12661,yes,https://github.com/JingyuanYY/EmoEdit
"RORem: Training a Robust Object Remover with Human-in-the-Loop",https://openaccess.thecvf.com/content/CVPR2025/papers/Li_RORem_Training_a_Robust_Object_Remover_with_Human-in-the-Loop_CVPR_2025_paper.pdf,http://arxiv.org/abs/2501.00740,yes,https://github.com/leeruibin/RORem
"All Languages Matter: Evaluating LMMs on Culturally Diverse 100 Languages",https://openaccess.thecvf.com/content/CVPR2025/papers/Vayani_All_Languages_Matter_Evaluating_LMMs_on_Culturally_Diverse_100_Languages_CVPR_2025_paper.pdf,http://arxiv.org/abs/2411.16508,no,
"SparseAlign: a Fully Sparse Framework for Cooperative Object Detection",https://openaccess.thecvf.com/content/CVPR2025/papers/Yuan_SparseAlign_a_Fully_Sparse_Framework_for_Cooperative_Object_Detection_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.12982,no,
"Video-Bench: Human-Aligned Video Generation Benchmark",https://openaccess.thecvf.com/content/CVPR2025/papers/Han_Video-Bench_Human-Aligned_Video_Generation_Benchmark_CVPR_2025_paper.pdf,,no,
"Data Distributional Properties As Inductive Bias for Systematic Generalization",https://openaccess.thecvf.com/content/CVPR2025/papers/del_Rio_Data_Distributional_Properties_As_Inductive_Bias_for_Systematic_Generalization_CVPR_2025_paper.pdf,http://arxiv.org/abs/2502.20499,no,
"MergeVQ: A Unified Framework for Visual Generation and Representation with Disentangled Token Merging and Quantization",https://openaccess.thecvf.com/content/CVPR2025/papers/Li_MergeVQ_A_Unified_Framework_for_Visual_Generation_and_Representation_with_CVPR_2025_paper.pdf,http://arxiv.org/abs/2504.00999,maybe,
"InterAct: Advancing Large-Scale Versatile 3D Human-Object Interaction Generation",https://openaccess.thecvf.com/content/CVPR2025/papers/Xu_InterAct_Advancing_Large-Scale_Versatile_3D_Human-Object_Interaction_Generation_CVPR_2025_paper.pdf,,no,
"TopoCellGen: Generating Histopathology Cell Topology with a Diffusion Model",https://openaccess.thecvf.com/content/CVPR2025/papers/Xu_TopoCellGen_Generating_Histopathology_Cell_Topology_with_a_Diffusion_Model_CVPR_2025_paper.pdf,http://arxiv.org/abs/2412.06011,yes,https://github.com/Melon-Xu/TopoCellGen
"Anyattack: Towards Large-scale Self-supervised Adversarial Attacks on Vision-language Models",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhang_Anyattack_Towards_Large-scale_Self-supervised_Adversarial_Attacks_on_Vision-language_Models_CVPR_2025_paper.pdf,http://arxiv.org/abs/2410.05346,maybe,
"Joint Optimization of Neural Radiance Fields and Continuous Camera Motion from a Monocular Video",https://openaccess.thecvf.com/content/CVPR2025/papers/Nguyen_Joint_Optimization_of_Neural_Radiance_Fields_and_Continuous_Camera_Motion_CVPR_2025_paper.pdf,http://arxiv.org/abs/2504.19819,yes,https://github.com/HoangChuongNguyen/cope-nerf
"IRGS: Inter-Reflective Gaussian Splatting with 2D Gaussian Ray Tracing",https://openaccess.thecvf.com/content/CVPR2025/papers/Gu_IRGS_Inter-Reflective_Gaussian_Splatting_with_2D_Gaussian_Ray_Tracing_CVPR_2025_paper.pdf,http://arxiv.org/abs/2412.15867,no,
"InterMimic: Towards Universal Whole-Body Control for Physics-Based Human-Object Interactions",https://openaccess.thecvf.com/content/CVPR2025/papers/Xu_InterMimic_Towards_Universal_Whole-Body_Control_for_Physics-Based_Human-Object_Interactions_CVPR_2025_paper.pdf,http://arxiv.org/abs/2502.20390,no,
"Meta-Learning Hyperparameters for Parameter Efficient Fine-Tuning",https://openaccess.thecvf.com/content/CVPR2025/papers/Tian_Meta-Learning_Hyperparameters_for_Parameter_Efficient_Fine-Tuning_CVPR_2025_paper.pdf,,no,
"TriTex: Learning Texture from a Single Mesh via Triplane Semantic Features",https://openaccess.thecvf.com/content/CVPR2025/papers/Cohen-Bar_TriTex_Learning_Texture_from_a_Single_Mesh_via_Triplane_Semantic_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.16630,no,
"Efficient Test-time Adaptive Object Detection via Sensitivity-Guided Pruning",https://openaccess.thecvf.com/content/CVPR2025/papers/Wang_Efficient_Test-time_Adaptive_Object_Detection_via_Sensitivity-Guided_Pruning_CVPR_2025_paper.pdf,http://arxiv.org/abs/2506.02462,no,
"A Data-Centric Revisit of Pre-Trained Vision Models for Robot Learning",https://openaccess.thecvf.com/content/CVPR2025/papers/Wen_A_Data-Centric_Revisit_of_Pre-Trained_Vision_Models_for_Robot_Learning_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.06960,yes,https://github.com/CVMI-Lab/SlotMIM
"Visual Agentic AI for Spatial Reasoning with a Dynamic API",https://openaccess.thecvf.com/content/CVPR2025/papers/Marsili_Visual_Agentic_AI_for_Spatial_Reasoning_with_a_Dynamic_API_CVPR_2025_paper.pdf,http://arxiv.org/abs/2502.06787,no,
"TAMT: Temporal-Aware Model Tuning for Cross-Domain Few-Shot Action Recognition",https://openaccess.thecvf.com/content/CVPR2025/papers/Wang_TAMT_Temporal-Aware_Model_Tuning_for_Cross-Domain_Few-Shot_Action_Recognition_CVPR_2025_paper.pdf,http://arxiv.org/abs/2411.19041,yes,https://github.com/TJU-YDragonW/TAMT
"Feature Spectrum Learning for Remote Sensing Change Detection",https://openaccess.thecvf.com/content/CVPR2025/papers/Zang_Feature_Spectrum_Learning_for_Remote_Sensing_Change_Detection_CVPR_2025_paper.pdf,,no,
"BioX-CPath: Biologically-driven Explainable Diagnostics for Multistain IHC Computational Pathology",https://openaccess.thecvf.com/content/CVPR2025/papers/Gallagher-Syed_BioX-CPath_Biologically-driven_Explainable_Diagnostics_for_Multistain_IHC_Computational_Pathology_CVPR_2025_paper.pdf,,yes,https://github.com/AmayaGS/BioX-CPath
"DriveDreamer4D: World Models Are Effective Data Machines for 4D Driving Scene Representation",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhao_DriveDreamer4D_World_Models_Are_Effective_Data_Machines_for_4D_Driving_CVPR_2025_paper.pdf,http://arxiv.org/abs/2410.13571,no,
"LoKi: Low-dimensional KAN for Efficient Fine-tuning Image Models",,,no,
"Dr. Splat: Directly Referring 3D Gaussian Splatting via Direct Language Embedding Registration",https://openaccess.thecvf.com/content/CVPR2025/papers/Jun-Seong_Dr._Splat_Directly_Referring_3D_Gaussian_Splatting_via_Direct_Language_CVPR_2025_paper.pdf,http://arxiv.org/abs/2502.16652,no,
"Wavelet and Prototype Augmented Query-based Transformer for Pixel-level Surface Defect Detection",https://openaccess.thecvf.com/content/CVPR2025/papers/Yan_Wavelet_and_Prototype_Augmented_Query-based_Transformer_for_Pixel-level_Surface_Defect_CVPR_2025_paper.pdf,,yes,https://github.com/yfhdm/WPFormer
"GauCho: Gaussian Distributions with Cholesky Decomposition for Oriented Object Detection",https://openaccess.thecvf.com/content/CVPR2025/papers/Marques_GauCho_Gaussian_Distributions_with_Cholesky_Decomposition_for_Oriented_Object_Detection_CVPR_2025_paper.pdf,http://arxiv.org/abs/2502.01565,no,
"Alignment; Mining and Fusion: Representation Alignment with Hard Negative Mining and Selective Knowledge Fusion for Medical Visual Question Answering",,,no,
"No Thing; Nothing: Highlighting Safety-Critical Classes for Robust LiDAR Semantic Segmentation in Adverse Weather",https://openaccess.thecvf.com/content/CVPR2025/papers/Park_No_Thing_Nothing_Highlighting_Safety-Critical_Classes_for_Robust_LiDAR_Semantic_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.15910,no,
"Mind the Gap: Detecting Black-box Adversarial Attacks in the Making through Query Update Analysis",https://openaccess.thecvf.com/content/CVPR2025/papers/Park_Mind_the_Gap_Detecting_Black-box_Adversarial_Attacks_in_the_Making_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.02986,no,
"Consistent Normal Orientation for 3D Point Clouds via Least Squares on Delaunay Graph",https://openaccess.thecvf.com/content/CVPR2025/papers/Fu_Consistent_Normal_Orientation_for_3D_Point_Clouds_via_Least_Squares_CVPR_2025_paper.pdf,,no,
"GaussianWorld: Gaussian World Model for Streaming 3D Occupancy Prediction",https://openaccess.thecvf.com/content/CVPR2025/papers/Zuo_GaussianWorld_Gaussian_World_Model_for_Streaming_3D_Occupancy_Prediction_CVPR_2025_paper.pdf,http://arxiv.org/abs/2412.10373,yes,https://github.com/zuosc19/GaussianWorld
"ICP: Immediate Compensation Pruning for Mid-to-high Sparsity",https://openaccess.thecvf.com/content/CVPR2025/papers/Luo_ICP_Immediate_Compensation_Pruning_for_Mid-to-high_Sparsity_CVPR_2025_paper.pdf,,no,
"VinaBench: Benchmark for Faithful and Consistent Visual Narratives",https://openaccess.thecvf.com/content/CVPR2025/papers/Gao_VinaBench_Benchmark_for_Faithful_and_Consistent_Visual_Narratives_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.20871,no,
"ATA: Adaptive Transformation Agent for Text-Guided Subject-Position Variable Background Inpainting",https://openaccess.thecvf.com/content/CVPR2025/papers/Tang_ATA_Adaptive_Transformation_Agent_for_Text-Guided_Subject-Position_Variable_Background_Inpainting_CVPR_2025_paper.pdf,,no,
"Optimizing for the Shortest Path in Denoising Diffusion Model",https://openaccess.thecvf.com/content/CVPR2025/papers/Chen_Optimizing_for_the_Shortest_Path_in_Denoising_Diffusion_Model_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.03265,yes,https://github.com/UnicomAI/ShortDF
"Antidote: A Unified Framework for Mitigating LVLM Hallucinations in Counterfactual Presupposition and Object Perception",https://openaccess.thecvf.com/content/CVPR2025/papers/Wu_Antidote_A_Unified_Framework_for_Mitigating_LVLM_Hallucinations_in_Counterfactual_CVPR_2025_paper.pdf,http://arxiv.org/abs/2504.20468,no,
"Language-Guided Audio-Visual Learning for Long-Term Sports Assessment",https://openaccess.thecvf.com/content/CVPR2025/papers/Xu_Language-Guided_Audio-Visual_Learning_for_Long-Term_Sports_Assessment_CVPR_2025_paper.pdf,,yes,https://github.com/XuHuangbiao/MLAVL
"Dynamic Pseudo Labeling via Gradient Cutting for High-Low Entropy Exploration",https://openaccess.thecvf.com/content/CVPR2025/papers/Park_Dynamic_Pseudo_Labeling_via_Gradient_Cutting_for_High-Low_Entropy_Exploration_CVPR_2025_paper.pdf,,no,
"VODiff: Controlling Object Visibility Order in Text-to-Image Generation",https://openaccess.thecvf.com/content/CVPR2025/papers/Liang_VODiff_Controlling_Object_Visibility_Order_in_Text-to-Image_Generation_CVPR_2025_paper.pdf,,no,
"Dual Diffusion for Unified Image Generation and Understanding",https://openaccess.thecvf.com/content/CVPR2025/papers/Li_Dual_Diffusion_for_Unified_Image_Generation_and_Understanding_CVPR_2025_paper.pdf,http://arxiv.org/abs/2501.00289,no,
"WeakMCN: Multi-task Collaborative Network for Weakly Supervised Referring Expression Comprehension and Segmentation",https://openaccess.thecvf.com/content/CVPR2025/papers/Cheng_WeakMCN_Multi-task_Collaborative_Network_for_Weakly_Supervised_Referring_Expression_Comprehension_CVPR_2025_paper.pdf,http://arxiv.org/abs/2505.18686,yes,https://github.com/MRUIL/WeakMCN
"CAD-Llama: Leveraging Large Language Models for Computer-Aided Design Parametric 3D Model Generation",https://openaccess.thecvf.com/content/CVPR2025/papers/Li_CAD-Llama_Leveraging_Large_Language_Models_for_Computer-Aided_Design_Parametric_3D_CVPR_2025_paper.pdf,,maybe,
"Leveraging SD Map to Augment HD Map-based Trajectory Prediction",https://openaccess.thecvf.com/content/CVPR2025/papers/Dong_Leveraging_SD_Map_to_Augment_HD_Map-based_Trajectory_Prediction_CVPR_2025_paper.pdf,,no,
"4DGC: Rate-Aware 4D Gaussian Compression for Efficient Streamable Free-Viewpoint Video",https://openaccess.thecvf.com/content/CVPR2025/papers/Hu_4DGC_Rate-Aware_4D_Gaussian_Compression_for_Efficient_Streamable_Free-Viewpoint_Video_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.18421,no,
"ONDA-Pose: Occlusion-Aware Neural Domain Adaptation for Self-Supervised 6D Object Pose Estimation",https://openaccess.thecvf.com/content/CVPR2025/papers/Tan_ONDA-Pose_Occlusion-Aware_Neural_Domain_Adaptation_for_Self-Supervised_6D_Object_Pose_CVPR_2025_paper.pdf,,no,
"Teller: Real-Time Streaming Audio-Driven Portrait Animation with Autoregressive Motion Generation",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhen_Teller_Real-Time_Streaming_Audio-Driven_Portrait_Animation_with_Autoregressive_Motion_Generation_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.18429,no,
"GASP: Gaussian Avatars with Synthetic Priors",https://openaccess.thecvf.com/content/CVPR2025/papers/Saunders_GASP_Gaussian_Avatars_with_Synthetic_Priors_CVPR_2025_paper.pdf,http://arxiv.org/abs/2412.07739,no,
"Q-PART: Quasi-Periodic Adaptive Regression with Test-time Training for Pediatric Left Ventricular Ejection Fraction Regression",https://openaccess.thecvf.com/content/CVPR2025/papers/Liu_Q-PART_Quasi-Periodic_Adaptive_Regression_with_Test-time_Training_for_Pediatric_Left_CVPR_2025_paper.pdf,,no,
"Composing Parts for Expressive Object Generation",https://openaccess.thecvf.com/content/CVPR2025/papers/Rangwani_Composing_Parts_for_Expressive_Object_Generation_CVPR_2025_paper.pdf,http://arxiv.org/abs/2406.10197,no,
"CarPlanner: Consistent Auto-regressive Trajectory Planning for Large-Scale Reinforcement Learning in Autonomous Driving",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhang_CarPlanner_Consistent_Auto-regressive_Trajectory_Planning_for_Large-Scale_Reinforcement_Learning_in_CVPR_2025_paper.pdf,http://arxiv.org/abs/2502.19908,no,
"Apply Hierarchical-Chain-of-Generation to Complex Attributes Text-to-3D Generation",https://openaccess.thecvf.com/content/CVPR2025/papers/Qin_Apply_Hierarchical-Chain-of-Generation_to_Complex_Attributes_Text-to-3D_Generation_CVPR_2025_paper.pdf,http://arxiv.org/abs/2505.05505,yes,https://github.com/Wakals/GASCOL
"PersonaHOI: Effortlessly Improving Face Personalization in Human-Object Interaction Generation",https://openaccess.thecvf.com/content/CVPR2025/papers/Hu_PersonaHOI_Effortlessly_Improving_Face_Personalization_in_Human-Object_Interaction_Generation_CVPR_2025_paper.pdf,,yes,https://github.com/JoyHuYY1412/PersonaHOI
