title,pdf_url,arxiv_url,code_available,code_url
"PersonalVideo: High ID-Fidelity Video Customization without Dynamic and Semantic Degradation",https://openaccess.thecvf.com/content/ICCV2025/papers/Li_PersonalVideo_High_ID-Fidelity_Video_Customization_without_Dynamic_and_Semantic_Degradation_ICCV_2025_paper.pdf,http://arxiv.org/abs/2411.17048,no,
"MP-HSIR: A Multi-Prompt Framework for Universal Hyperspectral Image Restoration",https://openaccess.thecvf.com/content/ICCV2025/papers/Wu_MP-HSIR_A_Multi-Prompt_Framework_for_Universal_Hyperspectral_Image_Restoration_ICCV_2025_paper.pdf,,yes,https://github.com/ZhehuiWu/MP-HSIR
"Learning A Unified Template for Gait Recognition",https://openaccess.thecvf.com/content/ICCV2025/papers/Huang_Learning_A_Unified_Template_for_Gait_Recognition_ICCV_2025_paper.pdf,,no,
"LANGTRAJ: Diffusion Model and Dataset for Language-Conditioned Trajectory Simulation",https://openaccess.thecvf.com/content/ICCV2025/papers/Chang_LANGTRAJ_Diffusion_Model_and_Dataset_for_Language-Conditioned_Trajectory_Simulation_ICCV_2025_paper.pdf,http://arxiv.org/abs/2504.11521,no,
"Generative Active Learning for Long-tail Trajectory Prediction via Controllable Diffusion Model",https://openaccess.thecvf.com/content/ICCV2025/papers/Park_Generative_Active_Learning_for_Long-tail_Trajectory_Prediction_via_Controllable_Diffusion_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.22615,no,
"REGEN: Learning Compact Video Embedding with (Re-)Generative Decoder",https://openaccess.thecvf.com/content/ICCV2025/papers/Zhang_REGEN_Learning_Compact_Video_Embedding_with_Re-Generative_Decoder_ICCV_2025_paper.pdf,,maybe,
"DADet: Safeguarding Image Conditional Diffusion Models against Adversarial and Backdoor Attacks via Diffusion Anomaly Detection",https://openaccess.thecvf.com/content/ICCV2025/papers/Yu_DADet_Safeguarding_Image_Conditional_Diffusion_Models_against_Adversarial_and_Backdoor_ICCV_2025_paper.pdf,,no,
"CL-Splats: Continual Learning of Gaussian Splatting with Local Optimization",https://openaccess.thecvf.com/content/ICCV2025/papers/Ackermann_CL-Splats_Continual_Learning_of_Gaussian_Splatting_with_Local_Optimization_ICCV_2025_paper.pdf,,maybe,
"Bridging Local Inductive Bias and Long-Range Dependencies with Pixel-Mamba for End-to-end Whole Slide Image Analysis",https://openaccess.thecvf.com/content/ICCV2025/papers/Qiu_Bridging_Local_Inductive_Bias_and_Long-Range_Dependencies_with_Pixel-Mamba_for_ICCV_2025_paper.pdf,,no,
"Inpaint4Drag: Repurposing Inpainting Models for Drag-Based Image Editing via Bidirectional Warping",https://openaccess.thecvf.com/content/ICCV2025/papers/Lu_Inpaint4Drag_Repurposing_Inpainting_Models_for_Drag-Based_Image_Editing_via_Bidirectional_ICCV_2025_paper.pdf,http://arxiv.org/abs/2509.04582,no,
"Transformed Low-rank Adaptation via Tensor Decomposition and Its Applications to Text-to-image Models",https://openaccess.thecvf.com/content/ICCV2025/papers/Tao_Transformed_Low-rank_Adaptation_via_Tensor_Decomposition_and_Its_Applications_to_ICCV_2025_paper.pdf,http://arxiv.org/abs/2501.08727,no,
"PlaneRAS: Learning Planar Primitives for 3D Plane Recovery",https://openaccess.thecvf.com/content/ICCV2025/papers/Zhang_PlaneRAS_Learning_Planar_Primitives_for_3D_Plane_Recovery_ICCV_2025_paper.pdf,,no,
"TARS: Traffic-Aware Radar Scene Flow Estimation",https://openaccess.thecvf.com/content/ICCV2025/papers/Wu_TARS_Traffic-Aware_Radar_Scene_Flow_Estimation_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.10210,no,
"Multi-Cache Enhanced Prototype Learning for Test-Time Generalization of Vision-Language Models",https://openaccess.thecvf.com/content/ICCV2025/papers/Chen_Multi-Cache_Enhanced_Prototype_Learning_for_Test-Time_Generalization_of_Vision-Language_Models_ICCV_2025_paper.pdf,http://arxiv.org/abs/2508.01225,no,
"MotionFollower: Editing Video Motion via Score-Guided Diffusion",https://openaccess.thecvf.com/content/ICCV2025/papers/Tu_MotionFollower_Editing_Video_Motion_via_Score-Guided_Diffusion_ICCV_2025_paper.pdf,,no,
"Learning Few-Step Diffusion Models by Trajectory Distribution Matching",https://openaccess.thecvf.com/content/ICCV2025/papers/Luo_Learning_Few-Step_Diffusion_Models_by_Trajectory_Distribution_Matching_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.06674,no,
"Unified Multi-Agent Trajectory Modeling with Masked Trajectory Diffusion",https://openaccess.thecvf.com/content/ICCV2025/papers/Yang_Unified_Multi-Agent_Trajectory_Modeling_with_Masked_Trajectory_Diffusion_ICCV_2025_paper.pdf,,maybe,
"Certifiably Optimal Anisotropic Rotation Averaging",https://openaccess.thecvf.com/content/ICCV2025/papers/Olsson_Certifiably_Optimal_Anisotropic_Rotation_Averaging_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.07353,no,
"TeRA: Rethinking Text-guided Realistic 3D Avatar Generation",https://openaccess.thecvf.com/content/ICCV2025/papers/Wang_TeRA_Rethinking_Text-guided_Realistic_3D_Avatar_Generation_ICCV_2025_paper.pdf,http://arxiv.org/abs/2509.02466,no,
"Understanding Flatness in Generative Models: Its Role and Benefits",https://openaccess.thecvf.com/content/ICCV2025/papers/Lee_Understanding_Flatness_in_Generative_Models_Its_Role_and_Benefits_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.11078,no,
"UniGlyph: Unified Segmentation-Conditioned Diffusion for Precise Visual Text Synthesis",https://openaccess.thecvf.com/content/ICCV2025/papers/Wang_UniGlyph_Unified_Segmentation-Conditioned_Diffusion_for_Precise_Visual_Text_Synthesis_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.00992,no,
"DCHM: Depth-Consistent Human Modeling for Multiview Detection",https://openaccess.thecvf.com/content/ICCV2025/papers/Ma_DCHM_Depth-Consistent_Human_Modeling_for_Multiview_Detection_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.14505,no,
"ChatReID: Open-ended Interactive Person Retrieval via Hierarchical Progressive Tuning for Vision Language Models",https://openaccess.thecvf.com/content/ICCV2025/papers/Niu_ChatReID_Open-ended_Interactive_Person_Retrieval_via_Hierarchical_Progressive_Tuning_for_ICCV_2025_paper.pdf,http://arxiv.org/abs/2502.19958,no,
"TAViS: Text-bridged Audio-Visual Segmentation with Foundation Models",https://openaccess.thecvf.com/content/ICCV2025/papers/Luo_TAViS_Text-bridged_Audio-Visual_Segmentation_with_Foundation_Models_ICCV_2025_paper.pdf,http://arxiv.org/abs/2506.11436,yes,https://github.com/Sssssuperior/TAViS
"ORION: A Holistic End-to-End Autonomous Driving Framework by Vision-Language Instructed Action Generation",https://openaccess.thecvf.com/content/ICCV2025/papers/Fu_ORION_A_Holistic_End-to-End_Autonomous_Driving_Framework_by_Vision-Language_Instructed_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.19755,no,
"GeoExplorer: Active Geo-localization with Curiosity-Driven Exploration",https://openaccess.thecvf.com/content/ICCV2025/papers/Mi_GeoExplorer_Active_Geo-localization_with_Curiosity-Driven_Exploration_ICCV_2025_paper.pdf,,no,
"LaCoOT: Layer Collapse through Optimal Transport",https://openaccess.thecvf.com/content/ICCV2025/papers/Quetu_LaCoOT_Layer_Collapse_through_Optimal_Transport_ICCV_2025_paper.pdf,,yes,https://github.com/VGCQ/LaCoOT
"Back on Track: Bundle Adjustment for Dynamic Scene Reconstruction",https://openaccess.thecvf.com/content/ICCV2025/papers/Chen_Back_on_Track_Bundle_Adjustment_for_Dynamic_Scene_Reconstruction_ICCV_2025_paper.pdf,http://arxiv.org/abs/2504.14516,no,
"ReferDINO: Referring Video Object Segmentation with Visual Grounding Foundations",https://openaccess.thecvf.com/content/ICCV2025/papers/Liang_ReferDINO_Referring_Video_Object_Segmentation_with_Visual_Grounding_Foundations_ICCV_2025_paper.pdf,http://arxiv.org/abs/2501.14607,maybe,
"LA-MOTR: End-to-End Multi-Object Tracking by Learnable Association",https://openaccess.thecvf.com/content/ICCV2025/papers/Wang_LA-MOTR_End-to-End_Multi-Object_Tracking_by_Learnable_Association_ICCV_2025_paper.pdf,,yes,https://github.com/PenK1nG/LA-MOTR
"NuiScene: Exploring Efficient Generation of Unbounded Outdoor Scenes",https://openaccess.thecvf.com/content/ICCV2025/papers/Lee_NuiScene_Exploring_Efficient_Generation_of_Unbounded_Outdoor_Scenes_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.16375,no,
"NegRefine: Refining Negative Label-Based Zero-Shot OOD Detection",https://openaccess.thecvf.com/content/ICCV2025/papers/Ansari_NegRefine_Refining_Negative_Label-Based_Zero-Shot_OOD_Detection_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.09795,yes,https://github.com/ah-ansari/NegRefine
"DM-EFS: Dynamically Multiplexed Expanded Features Set Form for Robust and Efficient Small Object Detection",https://openaccess.thecvf.com/content/ICCV2025/papers/Sharma_DM-EFS_Dynamically_Multiplexed_Expanded_Features_Set_Form_for_Robust_and_ICCV_2025_paper.pdf,,no,
"OmniVTON: Training-Free Universal Virtual Try-On",https://openaccess.thecvf.com/content/ICCV2025/papers/Yang_OmniVTON_Training-Free_Universal_Virtual_Try-On_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.15037,yes,https://github.com/Jerome-Young/OmniVTON
"ACAM-KD: Adaptive and Cooperative Attention Masking for Knowledge Distillation",https://openaccess.thecvf.com/content/ICCV2025/papers/Lan_ACAM-KD_Adaptive_and_Cooperative_Attention_Masking_for_Knowledge_Distillation_ICCV_2025_paper.pdf,,no,
"InfGen: A Resolution-Agnostic Paradigm for Scalable Image Synthesis",https://openaccess.thecvf.com/content/ICCV2025/papers/Han_InfGen_A_Resolution-Agnostic_Paradigm_for_Scalable_Image_Synthesis_ICCV_2025_paper.pdf,http://arxiv.org/abs/2509.10441,maybe,
"PlanGen: Towards Unified Layout Planning and Image Generation in Auto-Regressive Vision Language Models",https://openaccess.thecvf.com/content/ICCV2025/papers/He_PlanGen_Towards_Unified_Layout_Planning_and_Image_Generation_in_Auto-Regressive_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.10127,no,
"AirCache: Activating Inter-modal Relevancy KV Cache Compression for Efficient Large Vision-Language Model Inference",https://openaccess.thecvf.com/content/ICCV2025/papers/Huang_AirCache_Activating_Inter-modal_Relevancy_KV_Cache_Compression_for_Efficient_Large_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.23956,no,
"Completing 3D Partial Assemblies with View-Consistent 2D-3D Correspondence",https://openaccess.thecvf.com/content/ICCV2025/papers/Wang_Completing_3D_Partial_Assemblies_with_View-Consistent_2D-3D_Correspondence_ICCV_2025_paper.pdf,,no,
"Latte: Collaborative Test-Time Adaptation of Vision-Language Models in Federated Learning",https://openaccess.thecvf.com/content/ICCV2025/papers/Bao_Latte_Collaborative_Test-Time_Adaptation_of_Vision-Language_Models_in_Federated_Learning_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.21494,yes,https://github.com/baowenxuan/Latte
"SSVQ: Unleashing the Potential of Vector Quantization with Sign-Splitting",https://openaccess.thecvf.com/content/ICCV2025/papers/Li_SSVQ_Unleashing_the_Potential_of_Vector_Quantization_with_Sign-Splitting_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.08668,yes,https://github.com/list0830/SSVQ
"From Linearity to Non-Linearity: How Masked Autoencoders Capture Spatial Correlations",https://openaccess.thecvf.com/content/ICCV2025/papers/Bisulco_From_Linearity_to_Non-Linearity_How_Masked_Autoencoders_Capture_Spatial_Correlations_ICCV_2025_paper.pdf,,no,
"SliderSpace: Decomposing the Visual Capabilities of Diffusion Models",https://openaccess.thecvf.com/content/ICCV2025/papers/Gandikota_SliderSpace_Decomposing_the_Visual_Capabilities_of_Diffusion_Models_ICCV_2025_paper.pdf,http://arxiv.org/abs/2502.01639,no,
"TrustMark: Robust Watermarking and Watermark Removal for Arbitrary Resolution Images",https://openaccess.thecvf.com/content/ICCV2025/papers/Bui_TrustMark_Robust_Watermarking_and_Watermark_Removal_for_Arbitrary_Resolution_Images_ICCV_2025_paper.pdf,,no,
"TikZero: Zero-Shot Text-Guided Graphics Program Synthesis",https://openaccess.thecvf.com/content/ICCV2025/papers/Belouadi_TikZero_Zero-Shot_Text-Guided_Graphics_Program_Synthesis_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.11509,yes,https://github.com/potamides/DeTikZify
"DrivingGPT: Unifying Driving World Modeling and Planning with Multi-modal Autoregressive Transformers",https://openaccess.thecvf.com/content/ICCV2025/papers/Chen_DrivingGPT_Unifying_Driving_World_Modeling_and_Planning_with_Multi-modal_Autoregressive_ICCV_2025_paper.pdf,http://arxiv.org/abs/2412.18607,no,
"One-Shot Knowledge Transfer for Scalable Person Re-Identification",https://openaccess.thecvf.com/content/ICCV2025/papers/Li_One-Shot_Knowledge_Transfer_for_Scalable_Person_Re-Identification_ICCV_2025_paper.pdf,,no,
"GS-ID: Illumination Decomposition on Gaussian Splatting via Adaptive Light Aggregation and Diffusion-Guided Material Priors",https://openaccess.thecvf.com/content/ICCV2025/papers/Du_GS-ID_Illumination_Decomposition_on_Gaussian_Splatting_via_Adaptive_Light_Aggregation_ICCV_2025_paper.pdf,,no,
"FreeScale: Unleashing the Resolution of Diffusion Models via Tuning-Free Scale Fusion",https://openaccess.thecvf.com/content/ICCV2025/papers/Qiu_FreeScale_Unleashing_the_Resolution_of_Diffusion_Models_via_Tuning-Free_Scale_ICCV_2025_paper.pdf,http://arxiv.org/abs/2412.09626,yes,https://github.com/ali-vilab/FreeScale
"TokenUnify: Scaling Up Autoregressive Pretraining for Neuron Segmentation",https://openaccess.thecvf.com/content/ICCV2025/papers/Chen_TokenUnify_Scaling_Up_Autoregressive_Pretraining_for_Neuron_Segmentation_ICCV_2025_paper.pdf,http://arxiv.org/abs/2405.16847,yes,https://github.com/ydchen0806/TokenUnify
"SAS: Segment Any 3D Scene with Integrated 2D Priors",https://openaccess.thecvf.com/content/ICCV2025/papers/Li_SAS_Segment_Any_3D_Scene_with_Integrated_2D_Priors_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.08512,no,
"OMNI-DC: Highly Robust Depth Completion with Multiresolution Depth Integration",https://openaccess.thecvf.com/content/ICCV2025/papers/Zuo_OMNI-DC_Highly_Robust_Depth_Completion_with_Multiresolution_Depth_Integration_ICCV_2025_paper.pdf,,yes,https://github.com/princeton-vl/OMNI-DC
"4D Gaussian Splatting SLAM",https://openaccess.thecvf.com/content/ICCV2025/papers/Li_4D_Gaussian_Splatting_SLAM_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.16710,no,
"PHD: Personalized 3D Human Body Fitting with Point Diffusion",https://openaccess.thecvf.com/content/ICCV2025/papers/Ho_PHD_Personalized_3D_Human_Body_Fitting_with_Point_Diffusion_ICCV_2025_paper.pdf,http://arxiv.org/abs/2508.21257,maybe,
"SteerX: Creating Any Camera-Free 3D and 4D Scenes with Geometric Steering",https://openaccess.thecvf.com/content/ICCV2025/papers/Park_SteerX_Creating_Any_Camera-Free_3D_and_4D_Scenes_with_Geometric_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.12024,no,
"Hierarchical Material Recognition from Local Appearance",https://openaccess.thecvf.com/content/ICCV2025/papers/Beveridge_Hierarchical_Material_Recognition_from_Local_Appearance_ICCV_2025_paper.pdf,http://arxiv.org/abs/2505.22911,no,
"Unleashing the Temporal Potential of Stereo Event Cameras for Continuous-Time 3D Object Detection",https://openaccess.thecvf.com/content/ICCV2025/papers/Kang_Unleashing_the_Temporal_Potential_of_Stereo_Event_Cameras_for_Continuous-Time_ICCV_2025_paper.pdf,http://arxiv.org/abs/2508.02288,yes,https://github.com/mickeykang16/Ev-Stereo3D
"SweetTok: Semantic-Aware Spatial-Temporal Tokenizer for Compact Video Discretization",https://openaccess.thecvf.com/content/ICCV2025/papers/Tan_SweetTok_Semantic-Aware_Spatial-Temporal_Tokenizer_for_Compact_Video_Discretization_ICCV_2025_paper.pdf,http://arxiv.org/abs/2412.10443,no,
"D-Attn: Decomposed Attention for Large Vision-and-Language Model",https://openaccess.thecvf.com/content/ICCV2025/papers/Kuo_D-Attn_Decomposed_Attention_for_Large_Vision-and-Language_Model_ICCV_2025_paper.pdf,,yes,https://github.com/bytedance/DecomposedAttention
"R1-VL: Learning to Reason with Multimodal Large Language Models via Step-wise Group Relative Policy Optimization",https://openaccess.thecvf.com/content/ICCV2025/papers/Zhang_R1-VL_Learning_to_Reason_with_Multimodal_Large_Language_Models_via_ICCV_2025_paper.pdf,,no,
"Not All Degradations Are Equal: A Targeted Feature Denoising Framework for Generalizable Image Super-Resolution",https://openaccess.thecvf.com/content/ICCV2025/papers/Wang_Not_All_Degradations_Are_Equal_A_Targeted_Feature_Denoising_Framework_ICCV_2025_paper.pdf,http://arxiv.org/abs/2509.14841,no,
"Rep-MTL: Unleashing the Power of Representation-level Task Saliency for Multi-Task Learning",https://openaccess.thecvf.com/content/ICCV2025/papers/Wang_Rep-MTL_Unleashing_the_Power_of_Representation-level_Task_Saliency_for_Multi-Task_ICCV_2025_paper.pdf,,no,
"TLB-VFI: Temporal-Aware Latent Brownian Bridge Diffusion for Video Frame Interpolation",https://openaccess.thecvf.com/content/ICCV2025/papers/Lyu_TLB-VFI_Temporal-Aware_Latent_Brownian_Bridge_Diffusion_for_Video_Frame_Interpolation_ICCV_2025_paper.pdf,,no,
"Gaussian Splatting with Discretized SDF for Relightable Assets",https://openaccess.thecvf.com/content/ICCV2025/papers/Zhu_Gaussian_Splatting_with_Discretized_SDF_for_Relightable_Assets_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.15629,yes,https://github.com/NK-CS-ZZL/DiscretizedSDF
"Region-based Cluster Discrimination for Visual Representation Learning",https://openaccess.thecvf.com/content/ICCV2025/papers/Xie_Region-based_Cluster_Discrimination_for_Visual_Representation_Learning_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.20025,yes,https://github.com/deepglint/MVT
"AAA-Gaussians: Anti-Aliased and Artifact-Free 3D Gaussian Rendering",https://openaccess.thecvf.com/content/ICCV2025/papers/Steiner_AAA-Gaussians_Anti-Aliased_and_Artifact-Free_3D_Gaussian_Rendering_ICCV_2025_paper.pdf,,no,
"EvRT-DETR: Latent Space Adaptation of Image Detectors for Event-based Vision",https://openaccess.thecvf.com/content/ICCV2025/papers/Torbunov_EvRT-DETR_Latent_Space_Adaptation_of_Image_Detectors_for_Event-based_Vision_ICCV_2025_paper.pdf,,no,
"MeshPad: Interactive Sketch-Conditioned Artist-Reminiscent Mesh Generation and Editing",https://openaccess.thecvf.com/content/ICCV2025/papers/Li_MeshPad_Interactive_Sketch-Conditioned_Artist-Reminiscent_Mesh_Generation_and_Editing_ICCV_2025_paper.pdf,,no,
"ResidualViT for Efficient Temporally Dense Video Encoding",https://openaccess.thecvf.com/content/ICCV2025/papers/Soldan_ResidualViT_for_Efficient_Temporally_Dense_Video_Encoding_ICCV_2025_paper.pdf,http://arxiv.org/abs/2509.13255,no,
"UniCombine: Unified Multi-Conditional Combination with Diffusion Transformer",https://openaccess.thecvf.com/content/ICCV2025/papers/Wang_UniCombine_Unified_Multi-Conditional_Combination_with_Diffusion_Transformer_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.09277,no,
"Easi3R: Estimating Disentangled Motion from DUSt3R Without Training",https://openaccess.thecvf.com/content/ICCV2025/papers/Chen_Easi3R_Estimating_Disentangled_Motion_from_DUSt3R_Without_Training_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.24391,yes,https://github.com/Inception3D/Easi3R
"Addressing Text Embedding Leakage in Diffusion-based Image Editing",https://openaccess.thecvf.com/content/ICCV2025/papers/Mun_Addressing_Text_Embedding_Leakage_in_Diffusion-based_Image_Editing_ICCV_2025_paper.pdf,http://arxiv.org/abs/2412.04715,no,
"CaO2: Rectifying Inconsistencies in Diffusion-Based Dataset Distillation",https://openaccess.thecvf.com/content/ICCV2025/papers/Wang_CaO2_Rectifying_Inconsistencies_in_Diffusion-Based_Dataset_Distillation_ICCV_2025_paper.pdf,,no,
"HQ-CLIP: Leveraging Large Vision-Language Models to Create High-Quality Image-Text Datasets and CLIP Models",https://openaccess.thecvf.com/content/ICCV2025/papers/Wei_HQ-CLIP_Leveraging_Large_Vision-Language_Models_to_Create_High-Quality_Image-Text_Datasets_ICCV_2025_paper.pdf,,maybe,
"Bridging the Gap Between Ideal and Real-world Evaluation: Benchmarking AI-Generated Image Detection in Challenging Scenarios",https://openaccess.thecvf.com/content/ICCV2025/papers/Li_Bridging_the_Gap_Between_Ideal_and_Real-world_Evaluation_Benchmarking_AI-Generated_ICCV_2025_paper.pdf,http://arxiv.org/abs/2509.09172,no,
"Progressive Test Time Energy Adaptation for Medical Image Segmentation",https://openaccess.thecvf.com/content/ICCV2025/papers/Zhang_Progressive_Test_Time_Energy_Adaptation_for_Medical_Image_Segmentation_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.16616,no,
"Sequential Gaussian Avatars with Hierarchical Motion Context",https://openaccess.thecvf.com/content/ICCV2025/papers/Xu_Sequential_Gaussian_Avatars_with_Hierarchical_Motion_Context_ICCV_2025_paper.pdf,http://arxiv.org/abs/2411.16768,no,
"Beyond Losses Reweighting: Empowering Multi-Task Learning via the Generalization Perspective",https://openaccess.thecvf.com/content/ICCV2025/papers/Phan_Beyond_Losses_Reweighting_Empowering_Multi-Task_Learning_via_the_Generalization_Perspective_ICCV_2025_paper.pdf,http://arxiv.org/abs/2211.13723,no,
"Zero-shot Inexact CAD Model Alignment from a Single Image",https://openaccess.thecvf.com/content/ICCV2025/papers/Arsomngern_Zero-shot_Inexact_CAD_Model_Alignment_from_a_Single_Image_ICCV_2025_paper.pdf,,no,
"Vulnerability-Aware Spatio-Temporal Learning for Generalizable Deepfake Video Detection",https://openaccess.thecvf.com/content/ICCV2025/papers/Nguyen_Vulnerability-Aware_Spatio-Temporal_Learning_for_Generalizable_Deepfake_Video_Detection_ICCV_2025_paper.pdf,http://arxiv.org/abs/2501.01184,yes,https://github.com/10Ring/FakeSTormer
"Efficient Autoregressive Shape Generation via Octree-Based Adaptive Tokenization",https://openaccess.thecvf.com/content/ICCV2025/papers/Deng_Efficient_Autoregressive_Shape_Generation_via_Octree-Based_Adaptive_Tokenization_ICCV_2025_paper.pdf,http://arxiv.org/abs/2504.02817,no,
"Cycle-Consistent Learning for Joint Layout-to-Image Generation and Object Detection",https://openaccess.thecvf.com/content/ICCV2025/papers/Cai_Cycle-Consistent_Learning_for_Joint_Layout-to-Image_Generation_and_Object_Detection_ICCV_2025_paper.pdf,,no,
"MUG: Pseudo Labeling Augmented Audio-Visual Mamba Network for Audio-Visual Video Parsing",https://openaccess.thecvf.com/content/ICCV2025/papers/Wang_MUG_Pseudo_Labeling_Augmented_Audio-Visual_Mamba_Network_for_Audio-Visual_Video_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.01384,yes,https://github.com/WangLY136/MUG
"LIFT: Latent Implicit Functions for Task- and Data-Agnostic Encoding",https://openaccess.thecvf.com/content/ICCV2025/papers/Kazerouni_LIFT_Latent_Implicit_Functions_for_Task-_and_Data-Agnostic_Encoding_ICCV_2025_paper.pdf,,no,
"Long-Context State-Space Video World Models",https://openaccess.thecvf.com/content/ICCV2025/papers/Po_Long-Context_State-Space_Video_World_Models_ICCV_2025_paper.pdf,http://arxiv.org/abs/2505.20171,no,
"Dataset Distillation via the Wasserstein Metric",https://openaccess.thecvf.com/content/ICCV2025/papers/Liu_Dataset_Distillation_via_the_Wasserstein_Metric_ICCV_2025_paper.pdf,http://arxiv.org/abs/2311.18531,yes,https://github.com/Liu-Hy/WMDD
"IRGPT: Understanding Real-world Infrared Image with Bi-cross-modal Curriculum on Large-scale Benchmark",https://openaccess.thecvf.com/content/ICCV2025/papers/Cao_IRGPT_Understanding_Real-world_Infrared_Image_with_Bi-cross-modal_Curriculum_on_Large-scale_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.14449,no,
"Mixed Signals: A Diverse Point Cloud Dataset for Heterogeneous LiDAR V2X Collaboration",https://openaccess.thecvf.com/content/ICCV2025/papers/Luo_Mixed_Signals_A_Diverse_Point_Cloud_Dataset_for_Heterogeneous_LiDAR_ICCV_2025_paper.pdf,http://arxiv.org/abs/2502.14156,no,
"Exploring Weather-aware Aggregation and Adaptation for Semantic Segmentation under Adverse Conditions",https://openaccess.thecvf.com/content/ICCV2025/papers/Pan_Exploring_Weather-aware_Aggregation_and_Adaptation_for_Semantic_Segmentation_under_Adverse_ICCV_2025_paper.pdf,,no,
"OracleFusion: Assisting the Decipherment of Oracle Bone Script with Structurally Constrained Semantic Typography",https://openaccess.thecvf.com/content/ICCV2025/papers/Li_OracleFusion_Assisting_the_Decipherment_of_Oracle_Bone_Script_with_Structurally_ICCV_2025_paper.pdf,http://arxiv.org/abs/2506.21101,no,
"Streaming VideoLLMs for Real-Time Procedural Video Understanding",https://openaccess.thecvf.com/content/ICCV2025/papers/Chatterjee_Streaming_VideoLLMs_for_Real-Time_Procedural_Video_Understanding_ICCV_2025_paper.pdf,http://arxiv.org/abs/2504.13915,no,
"Efficient Visual Place Recognition Through Multimodal Semantic Knowledge Integration",https://openaccess.thecvf.com/content/ICCV2025/papers/Zhang_Efficient_Visual_Place_Recognition_Through_Multimodal_Semantic_Knowledge_Integration_ICCV_2025_paper.pdf,,no,
"Rethinking Multi-modal Object Detection from the Perspective of Mono-Modality Feature Learning",https://openaccess.thecvf.com/content/ICCV2025/papers/Zhao_Rethinking_Multi-modal_Object_Detection_from_the_Perspective_of_Mono-Modality_Feature_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.11780,yes,https://github.com/Zhao-Tian-yi/M2D-LIF
"VEGGIE: Instructional Editing and Reasoning Video Concepts with Grounded Generation",https://openaccess.thecvf.com/content/ICCV2025/papers/Yu_VEGGIE_Instructional_Editing_and_Reasoning_Video_Concepts_with_Grounded_Generation_ICCV_2025_paper.pdf,,no,
"Task-Aware Prompt Gradient Projection for Parameter-Efficient Tuning Federated Class-Incremental Learning",https://openaccess.thecvf.com/content/ICCV2025/papers/Ke_Task-Aware_Prompt_Gradient_Projection_for_Parameter-Efficient_Tuning_Federated_Class-Incremental_Learning_ICCV_2025_paper.pdf,,no,
"Mixture-of-Scores: Robust Image-Text Data Valuation via Three Lines of Code",https://openaccess.thecvf.com/content/ICCV2025/papers/Wu_Mixture-of-Scores_Robust_Image-Text_Data_Valuation_via_Three_Lines_of_Code_ICCV_2025_paper.pdf,,no,
"DMesh++: An Efficient Differentiable Mesh for Complex Shapes",https://openaccess.thecvf.com/content/ICCV2025/papers/Son_DMesh_An_Efficient_Differentiable_Mesh_for_Complex_Shapes_ICCV_2025_paper.pdf,,maybe,
"From Imitation to Innovation: The Emergence of AI's Unique Artistic Styles and the Challenge of Copyright Protection",https://openaccess.thecvf.com/content/ICCV2025/papers/Jia_From_Imitation_to_Innovation_The_Emergence_of_AIs_Unique_Artistic_ICCV_2025_paper.pdf,,no,
"VPO: Aligning Text-to-Video Generation Models with Prompt Optimization",https://openaccess.thecvf.com/content/ICCV2025/papers/Cheng_VPO_Aligning_Text-to-Video_Generation_Models_with_Prompt_Optimization_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.20491,yes,https://github.com/thu-coai/VPO
"Intervening in Black Box: Concept Bottleneck Model for Enhancing Human Neural Network Mutual Understanding",https://openaccess.thecvf.com/content/ICCV2025/papers/Xiong_Intervening_in_Black_Box_Concept_Bottleneck_Model_for_Enhancing_Human_ICCV_2025_paper.pdf,http://arxiv.org/abs/2506.22803,yes,https://github.com/XiGuaBo/CBM-HNMU
