title,pdf_url,arxiv_url,code_available,code_url
"Pre-Surgical Planner for Robot-Assisted Vitreoretinal Surgery: Integrating Eye Posture; Robot Position and Insertion Point",https://doi.org/10.1109/ICRA55743.2025.11128659,http://arxiv.org/abs/2502.18230v1,no,
"Suture Thread Modeling Using Control Barrier Functions for Autonomous Surgery",https://doi.org/10.1109/ICRA55743.2025.11127304,http://arxiv.org/abs/2502.09813v1,no,
"Robotic Colonoscopy: Can High Fidelity Simulation Optimize Robot Design and Validation?",https://doi.org/10.1109/ICRA55743.2025.11127304,,no,
"Robotic Tissue Manipulation in Endoscopic Submucosal Dissection Via Visual Feedback",https://doi.org/10.1109/ICRA55743.2025.11127848,,no,
"Multi-Covering a Point Set by $m$ Disks with Minimum Total Area",https://doi.org/10.1109/ICRA55743.2025.11127848,http://arxiv.org/abs/2502.13773v1,no,
"Non-Conservative Obstacle Avoidance for Multi-Body Systems Leveraging Convex Hulls and Predicted Closest Points",https://doi.org/10.1109/ICRA55743.2025.11127636,http://arxiv.org/abs/2410.12659v1,no,
"Adaptive Distance Functions via Kelvin Transformation",https://doi.org/10.1109/ICRA55743.2025.11127636,http://arxiv.org/abs/2406.03200v2,no,
"Provable Methods for Searching with an Imperfect Sensor",https://doi.org/10.1109/ICRA55743.2025.11127352,http://arxiv.org/abs/2410.06069v1,no,
"Safe Radial Segregation Algorithm for Swarms of Dubins-Like Robots",https://doi.org/10.1109/ICRA55743.2025.11127352,,no,
"Impossibility of Self-Organized Aggregation Without Computation",https://doi.org/10.1109/ICRA55743.2025.11128310,http://arxiv.org/abs/2501.00390v1,no,
"Realizing Emergent Collective Behaviors Through Robotic Swarmalators",https://doi.org/10.1109/ICRA55743.2025.11128310,,no,
"Evaluating Robotic Performative Autonomy in Collaborative Contexts Impacted by Latency",https://doi.org/10.1109/ICRA55743.2025.11128446,,no,
"SYNERGAI: Perception Alignment for Human-Robot Collaboration",https://doi.org/10.1109/ICRA55743.2025.11128446,http://arxiv.org/abs/2409.15684v1,no,
"Digital Model-Driven Genetic Algorithm for Optimizing Layout and Task Allocation in Human-Robot Collaborative Assemblies",https://doi.org/10.1109/ICRA55743.2025.11128424,http://arxiv.org/abs/2503.02774v1,no,
"Context-Aware Collaborative Pushing of Heavy Objects Using Skeleton-Based Intention Prediction",https://doi.org/10.1109/ICRA55743.2025.11128424,http://arxiv.org/abs/2505.10239v1,no,
"A Stochastic Cloning Square-Root Information Filter with Accurate Feature Tracking for Visual-Inertial Odometry",https://doi.org/10.1109/ICRA55743.2025.11128061,,no,
"Large-Scale UWB Anchor Calibration and One-Shot Localization Using Gaussian Process",https://doi.org/10.1109/ICRA55743.2025.11128061,http://arxiv.org/abs/2412.16880v2,maybe,
"Online Identification of Skidding Modes with Interactive Multiple Model Estimation",https://doi.org/10.1109/ICRA55743.2025.11128520,http://arxiv.org/abs/2409.20554v1,no,
"RLCNet: A Novel Deep Feature-Matching-Based Method for Online Target-Free Radar-LiDAR Calibration",https://doi.org/10.1109/ICRA55743.2025.11128520,,no,
"Gaussian Splatting Visual MPC for Granular Media Manipulation",https://doi.org/10.1109/ICRA55743.2025.11128752,http://arxiv.org/abs/2410.09740v3,no,
"LE-Object: Language Embedded Object-Level Neural Radiance Fields for Open-Vocabulary Scene",https://doi.org/10.1109/ICRA55743.2025.11128752,,no,
"TranSplat: Surface Embedding-Guided 3D Gaussian Splatting for Transparent Object Manipulation",https://doi.org/10.1109/ICRA55743.2025.11128572,http://arxiv.org/abs/2502.07840v1,maybe,
"NeuGrasp: Generalizable Neural Surface Reconstruction with Background Priors for Material-Agnostic Object Grasp Detection",https://doi.org/10.1109/ICRA55743.2025.11128572,http://arxiv.org/abs/2503.03511v1,no,
"Next Best Sense: Guiding Vision and Touch with FisherRF for 3D Gaussian Splatting",https://doi.org/10.1109/ICRA55743.2025.11127694,http://arxiv.org/abs/2410.04680v4,no,
"Persistent Object Gaussian Splat (POGS) for Tracking Human and Robot Manipulation of Irregularly Shaped Objects",https://doi.org/10.1109/ICRA55743.2025.11127694,http://arxiv.org/abs/2503.05189v1,maybe,
"Tactile Functasets: Neural Implicit Representations of Tactile Datasets",https://doi.org/10.1109/ICRA55743.2025.11128069,http://arxiv.org/abs/2409.14592v1,maybe,
"LoFSORT: Sample Online and Real-time Tracking in Low Frame Rate Scenarios",https://doi.org/10.1109/ICRA55743.2025.11128069,,no,
"Multirotor Target Tracking through Policy Iteration for Visual Servoing",https://doi.org/10.1109/ICRA55743.2025.11128350,,no,
"BiTrack: Bidirectional Offline 3D Multi-Object Tracking Using Camera-LiDAR Data",https://doi.org/10.1109/ICRA55743.2025.11128350,http://arxiv.org/abs/2406.18414v2,no,
"ConTrack3D: Contrastive Learning Contributes Concise 3D Multi-Object Tracking",https://doi.org/10.1109/ICRA55743.2025.11128753,,no,
"LMH-MOT : A Light Multiple Hypothesis Framework for 3D Multi-Object Tracking",https://doi.org/10.1109/ICRA55743.2025.11128753,,no,
"RISED: Accurate and Efficient RGB-Colorized Mapping Using Image Selection and Point Cloud Densification",https://doi.org/10.1109/ICRA55743.2025.11127935,,no,
"Modeling Uncertainty in 3D Gaussian Splatting Through Continuous Semantic Splatting",https://doi.org/10.1109/ICRA55743.2025.11127935,http://arxiv.org/abs/2411.02547v1,no,
"OG-Gaussian: Occupancy Based Street Gaussians for Autonomous Driving",https://doi.org/10.1109/ICRA55743.2025.11128105,http://arxiv.org/abs/2502.14235v1,no,
"SMART: Advancing Scalable Map Priors for Driving Topology Reasoning",https://doi.org/10.1109/ICRA55743.2025.11128105,http://arxiv.org/abs/2502.04329v1,no,
"DynORecon: Dynamic Object Reconstruction for Navigation",https://doi.org/10.1109/ICRA55743.2025.11127942,http://arxiv.org/abs/2409.19928v1,no,
"Ephemerality Meets Lidar-Based Lifelong Mapping",https://doi.org/10.1109/ICRA55743.2025.11127942,http://arxiv.org/abs/2502.13452v2,yes,https://github.com/dongjae0107/ELite
"ViViDex: Learning Vision-Based Dexterous Manipulation from Human Videos",https://doi.org/10.1109/ICRA55743.2025.11128454,http://arxiv.org/abs/2404.15709v3,no,
"Bridging the Human to Robot Dexterity Gap Through Object-Oriented Rewards",https://doi.org/10.1109/ICRA55743.2025.11128454,http://arxiv.org/abs/2410.23289v1,maybe,
"Hand-Object Interaction Pretraining from Videos",https://doi.org/10.1109/ICRA55743.2025.11127486,http://arxiv.org/abs/2409.08273v1,no,
"SuperQ-GRASP: Superquadrics-Based Grasp Pose Estimation on Larger Objects for Mobile-Manipulation",https://doi.org/10.1109/ICRA55743.2025.11127486,http://arxiv.org/abs/2411.04386v3,no,
"Collaborative Motion Planning for Multi-Manipulator Systems Through Reinforcement Learning and Dynamic Movement Primitives",https://doi.org/10.1109/ICRA55743.2025.11128554,http://arxiv.org/abs/2410.00757v2,no,
"Compliance Control with Dynamic and Self-Sensing Hydraulic Artificial Muscles for Wearable Assistive Devices",https://doi.org/10.1109/ICRA55743.2025.11128554,,no,
"Braided Artificial Muscle with Programmable Body Morphing and its Application to Elbow Joint Flexion",https://doi.org/10.1109/ICRA55743.2025.11128741,,no,
"Physics-Informed Hybrid Modeling of Pneumatic Artificial Muscles",https://doi.org/10.1109/ICRA55743.2025.11128741,,no,
"Anisotropic Stiffness and Programmable Actuation for Soft Robots Enabled by an Inflated Rotational Joint",https://doi.org/10.1109/ICRA55743.2025.11127996,http://arxiv.org/abs/2410.13003v1,no,
"Online Aggregation of Trajectory Predictors",https://doi.org/10.1109/ICRA55743.2025.11127996,http://arxiv.org/abs/2502.07178v1,no,
"Gen-Drive: Enhancing Diffusion Generative Driving Policies with Reward Modeling and Reinforcement Learning Fine-Tuning",https://doi.org/10.1109/ICRA55743.2025.11127375,http://arxiv.org/abs/2410.05582v1,no,
"Optimizing Efficiency of Mixed Traffic Through Reinforcement Learning: A Topology-Independent Approach and Benchmark",https://doi.org/10.1109/ICRA55743.2025.11127375,http://arxiv.org/abs/2501.16728v1,maybe,
"Internal-Stably Energy-Saving Cooperative Control of Articulated Wheeled Robot with Distributed Drive Units",https://doi.org/10.1109/ICRA55743.2025.11127923,,no,
"A System for Endoscopic Submucosal Dissection Featuring Concentric Push-Pull Manipulators",https://doi.org/10.1109/ICRA55743.2025.11127923,,no,
"Model-Free Safety Filter for Soft Robots: A Q-Learning Approach",https://doi.org/10.1109/ICRA55743.2025.11127589,,no,
"Reachability Analysis for Black-Box Dynamical Systems",https://doi.org/10.1109/ICRA55743.2025.11127589,http://arxiv.org/abs/2410.07796v1,no,
"SAFE-GIL: SAFEty Guided Imitation Learning for Robotic Systems",https://doi.org/10.1109/ICRA55743.2025.11127709,http://arxiv.org/abs/2404.05249v2,no,
"Guaranteed Reach-Avoid for Black-Box Systems through Narrow Gaps via Neural Network Reachability",https://doi.org/10.1109/ICRA55743.2025.11127709,http://arxiv.org/abs/2409.13195v2,no,
"RAIL: Reachability-Aided Imitation Learning for Safe Policy Execution",https://doi.org/10.1109/ICRA55743.2025.11128524,http://arxiv.org/abs/2409.19190v1,no,
"Reference-Free Formula Drift with Reinforcement Learning: From Driving Data to Tire Energy-Inspired; Real-World Policies",https://doi.org/10.1109/ICRA55743.2025.11128524,http://arxiv.org/abs/2410.20990v1,no,
"FLaRe: Achieving Masterful and Adaptive Robot Policies with Large-Scale Reinforcement Learning Fine-Tuning",https://doi.org/10.1109/ICRA55743.2025.11127854,http://arxiv.org/abs/2409.16578v2,no,
"Suite-IN: Aggregating Motion Features from Apple Suite for Robust Inertial Navigation",https://doi.org/10.1109/ICRA55743.2025.11127854,http://arxiv.org/abs/2411.07828v1,no,
"Sample-Efficient Unsupervised Policy Cloning from Ensemble Self-Supervised Labeled Videos",https://doi.org/10.1109/ICRA55743.2025.11128020,http://arxiv.org/abs/2412.10778v2,no,
"Privileged-Dreamer: Explicit Imagination of Privileged Information for Rapid Adaptation of Learned Policies",https://doi.org/10.1109/ICRA55743.2025.11128020,,no,
"Dynamic Non-Prehensile Object Transport via Model-Predictive Reinforcement Learning",https://doi.org/10.1109/ICRA55743.2025.11127760,http://arxiv.org/abs/2412.00086v1,no,
"Feature Extractor or Decision Maker: Rethinking the Role of Visual Encoders in Visuomotor Policies",https://doi.org/10.1109/ICRA55743.2025.11127760,http://arxiv.org/abs/2409.20248v2,maybe,
"JRN-Geo: A Joint Perception Network Based on RGB and Normal Images for Cross-View Geo-Localization",https://doi.org/10.1109/ICRA55743.2025.11128450,http://arxiv.org/abs/2509.05696v1,no,
"COLA: Characterizing and Optimizing the Tail Latency for Safe Level-4 Autonomous Vehicle Systems",https://doi.org/10.1109/ICRA55743.2025.11128450,http://arxiv.org/abs/2305.07147v1,no,
"MORDA: A Synthetic Dataset to Facilitate Adaptation of Object Detectors to Unseen Real-Target Domain While Preserving Performance on Real-Source Domain",https://doi.org/10.1109/ICRA55743.2025.11128030,http://arxiv.org/abs/2501.04950v3,no,
"Towards Latency-Aware 3D Streaming Perception for Autonomous Driving",https://doi.org/10.1109/ICRA55743.2025.11128030,http://arxiv.org/abs/2504.19115v1,no,
"DRIVE: Dependable Robust Interpretable Visionary Ensemble Framework in Autonomous Driving",https://doi.org/10.1109/ICRA55743.2025.11127637,http://arxiv.org/abs/2409.10330v1,no,
"Dur360BEV: A Real-World 360-Degree Single Camera Dataset and Benchmark for Bird-Eye View Mapping in Autonomous Driving",https://doi.org/10.1109/ICRA55743.2025.11127637,http://arxiv.org/abs/2503.00675v2,no,
"MVCTrack: Boosting 3D Point Cloud Tracking via Multimodal-Guided Virtual Cues",https://doi.org/10.1109/ICRA55743.2025.11127795,http://arxiv.org/abs/2412.02734v5,no,
"Chameleon: Fast-Slow Neuro-Symbolic Lane Topology Extraction",https://doi.org/10.1109/ICRA55743.2025.11127795,http://arxiv.org/abs/2503.07485v1,yes,https://github.com/XR-Lee/neural-symbolic
"ERetinex: Event Camera Meets Retinex Theory for Low-Light Image Enhancement",https://doi.org/10.1109/ICRA55743.2025.11127402,http://arxiv.org/abs/2503.02484v1,no,
"ThermoStereoRT: Thermal Stereo Matching in Real Time via Knowledge Distillation and Attention-Based Refinement",https://doi.org/10.1109/ICRA55743.2025.11127402,http://arxiv.org/abs/2504.07418v1,yes,https://github.com/SJTU-ViSYS-team/ThermoStereoRT
"Tool-Mediated Robot Perception of Granular Substances Using Multiple Sensory Modalities",https://doi.org/10.1109/ICRA55743.2025.11127738,,no,
"FisheyeDepth: A Real Scale Self-Supervised Depth Estimation Model for Fisheye Camera",https://doi.org/10.1109/ICRA55743.2025.11127738,http://arxiv.org/abs/2409.15054v2,yes,https://github.com/guoyangzhao/FisheyeDepth
"Geometry-Aware Volumetric Data Stitching Using Local Surface Mapping and Robot Optical Coherence Tomography",https://doi.org/10.1109/ICRA55743.2025.11127912,,no,
"MAC-VO: Metrics-Aware Covariance for Learning-Based Stereo Visual Odometry mac-vo.github.io",https://doi.org/10.1109/ICRA55743.2025.11127912,,no,
"Ground-Optimized 4D Radar-Inertial Odometry Via Continuous Velocity Integration Using Gaussian Process",https://doi.org/10.1109/ICRA55743.2025.11128585,http://arxiv.org/abs/2502.08093v2,yes,https://github.com/wooseongY/Go-RIO
"UAD: Unsupervised Affordance Distillation for Generalization in Robotic Manipulation",https://doi.org/10.1109/ICRA55743.2025.11128585,http://arxiv.org/abs/2506.09284v2,maybe,
"Bat-VUFN: Bat-Inspired Visual-and-Ultrasound Fusion Network for Robust Perception in Adverse Conditions",https://doi.org/10.1109/ICRA55743.2025.11127503,,no,
"TinySense: A Lighter Weight and More Power-Efficient Avionics System for Flying Insect-Scale Robots",https://doi.org/10.1109/ICRA55743.2025.11127503,http://arxiv.org/abs/2501.03416v3,no,
"TSCLIP: Robust CLIP Fine-Tuning for Worldwide Cross-Regional Traffic Sign Recognition",https://doi.org/10.1109/ICRA55743.2025.11128857,http://arxiv.org/abs/2409.15077v2,yes,https://github.com/guoyangzhao/TSCLIP
"OPPA: Online Planner's Parameter Adaptation for Enhanced Mobile Robot Navigation",https://doi.org/10.1109/ICRA55743.2025.11128857,,no,
"Learning to Refine Input Constrained Control Barrier Functions via Uncertainty-Aware Online Parameter Adaptation",https://doi.org/10.1109/ICRA55743.2025.11127773,http://arxiv.org/abs/2409.14616v2,no,
"GA-TEB: Goal-Adaptive Framework for Efficient Navigation Based on Goal Lines",https://doi.org/10.1109/ICRA55743.2025.11127773,http://arxiv.org/abs/2409.10009v1,no,
"Reinforcement Learning for Adaptive Planner Parameter Tuning: A Perspective on Hierarchical Architecture",https://doi.org/10.1109/ICRA55743.2025.11128104,http://arxiv.org/abs/2503.18366v1,no,
"Forward Invariance in Trajectory Spaces for Safety-Critical Control",https://doi.org/10.1109/ICRA55743.2025.11128104,http://arxiv.org/abs/2407.12624v1,no,
"Scalable Multi-Robot Task Allocation and Coordination Under Signal Temporal Logic Specifications",https://doi.org/10.1109/ICRA55743.2025.11127601,http://arxiv.org/abs/2503.02719v1,no,
"Planning with Linear Temporal Logic Specifications: Handling Quantifiable and Unquantifiable Uncertainty",https://doi.org/10.1109/ICRA55743.2025.11127601,http://arxiv.org/abs/2502.19603v1,no,
"Lyapunov-Certified Trajectory Tracking for Mobile Robot With a Tail Wheel: Differential-Flatness and Adaptive Backstepping Design",https://doi.org/10.1109/ICRA55743.2025.11128697,,no,
"OPRNet: Object-Centric Point Reconstruction Network for Multimodal 3D Object Detection in Adverse Weathers",https://doi.org/10.1109/ICRA55743.2025.11128697,,no,
"Hierarchical Spatiotemporal Fusion for Event-Visible Object Detection",https://doi.org/10.1109/ICRA55743.2025.11128003,,no,
"CubeDN: Real-Time Drone Detection in 3D Space from Dual mmWave Radar Cubes",https://doi.org/10.1109/ICRA55743.2025.11128003,http://arxiv.org/abs/2508.17831v1,no,
"CA-IoU: Central-Gaussian Angle-IoU for Robust Bounding Box Regression",https://doi.org/10.1109/ICRA55743.2025.11128303,,no,
"Design; Contact Modeling; and Collision-Inclusive Planning of a Dual-Stiffness Aerial RoboT (DART)",https://doi.org/10.1109/ICRA55743.2025.11128303,http://arxiv.org/abs/2504.18780v1,no,
"Learning Quadrotor Control from Visual Features Using Differentiable Simulation",https://doi.org/10.1109/ICRA55743.2025.11127407,http://arxiv.org/abs/2410.15979v2,no,
"Remote: Real-Time Ego-Motion Tracking for Various Endoscopes via Multimodal Visual Feature Learning",https://doi.org/10.1109/ICRA55743.2025.11127407,http://arxiv.org/abs/2501.18124v2,no,
"Intraoperative Trocar-Based Eyeball Rotation Estimation Using Only 2D Microscope Images",https://doi.org/10.1109/ICRA55743.2025.11128481,,no,
"Toward Zero-Shot Learning for Visual Dehazing of Urological Surgical Robots",https://doi.org/10.1109/ICRA55743.2025.11128481,http://arxiv.org/abs/2410.01395v1,yes,https://github.com/wurenkai/RSF-Dehaze
"Sim2real Within 5 Minutes: Efficient Domain Transfer with Stylized Gaussian Splatting for Endoscopic Images",https://doi.org/10.1109/ICRA55743.2025.11127965,http://arxiv.org/abs/2403.10860v2,no,
"Advancing Dense Endoscopic Reconstruction with Gaussian Splatting-Driven Surface Normal-Aware Tracking and Mapping",https://doi.org/10.1109/ICRA55743.2025.11127965,http://arxiv.org/abs/2501.19319v1,maybe,
"HFUS-NeRF: Hybrid Representation for Fast Ultrasound Reconstruction in Robotic Ultrasound System",https://doi.org/10.1109/ICRA55743.2025.11127523,,no,
"Word2Wave: Language Driven Mission Programming for Efficient Subsea Deployments of Marine Robots",https://doi.org/10.1109/ICRA55743.2025.11127523,http://arxiv.org/abs/2409.18405v2,no,
"A Data-Driven Velocity Estimator for Autonomous Underwater Vehicles Experiencing Unmeasurable Flow and Wave Disturbance",https://doi.org/10.1109/ICRA55743.2025.11127704,,no,
"Dynamic End Effector Trajectory Tracking for Small-Scale Underwater Vehicle-Manipulator Systems (UVMS): Modeling; Control; and Experimental Validation",https://doi.org/10.1109/ICRA55743.2025.11127704,,no,
"P3-PO: Prescriptive Point Priors for Visuo-Spatial Generalization of Robot Policies",https://doi.org/10.1109/ICRA55743.2025.11128782,http://arxiv.org/abs/2412.06784v1,no,
"APA-BI: Adaptive Partition Aggregation and Bidirectional Integration for UAV-View Geo-Localization",https://doi.org/10.1109/ICRA55743.2025.11128782,,no,
"Robo-MUTUAL: Robotic Multimodal Task Specification via Unimodal Learning",https://doi.org/10.1109/ICRA55743.2025.11128621,http://arxiv.org/abs/2410.01529v1,no,
"Trajectory Planning with Signal Temporal Logic Costs Using Deterministic Path Integral Optimization",https://doi.org/10.1109/ICRA55743.2025.11128621,http://arxiv.org/abs/2503.01476v1,no,
"Multi-Agent Path Finding Using Conflict-Based Search and Structural-Semantic Topometric Maps",https://doi.org/10.1109/ICRA55743.2025.11127819,http://arxiv.org/abs/2501.17661v1,no,
"Enabling Multi-Robot Collaboration from Single-Human Guidance",https://doi.org/10.1109/ICRA55743.2025.11127819,http://arxiv.org/abs/2409.19831v2,no,
"Fan-Out Revisited: The Impact of the Human Element on Scalability of Human Multi-Robot Teams",https://doi.org/10.1109/ICRA55743.2025.11127615,,no,
"HARP: Human-Assisted Regrouping With Permutation Invariant Critic for Multi-Agent Reinforcement Learning",https://doi.org/10.1109/ICRA55743.2025.11127615,http://arxiv.org/abs/2409.11741v1,yes,https://github.com/huawen-hu/HARP
"Training Human-Robot Teams by Improving Transparency Through a Virtual Spectator Interface",https://doi.org/10.1109/ICRA55743.2025.11127464,http://arxiv.org/abs/2503.09849v2,no,
"Development of Contactless Delivery Service Robot with Modular Working Platform in Isolation Wards",https://doi.org/10.1109/ICRA55743.2025.11127464,,no,
"RACCOON: Grounding Embodied Question-Answering with State Summaries from Existing Robot Modules",https://doi.org/10.1109/ICRA55743.2025.11128314,,no,
"GRACE: Generating Socially Appropriate Robot Actions Leveraging LLMs and Human Explanations",https://doi.org/10.1109/ICRA55743.2025.11128314,http://arxiv.org/abs/2409.16879v2,no,
"Robi Butler: Multimodal Remote Interaction with a Household Robot Assistant",https://doi.org/10.1109/ICRA55743.2025.11127849,http://arxiv.org/abs/2409.20548v2,no,
"AdaptBot: Combining LLM with Knowledge Graphs and Human Input for Generic-to-Specific Task Decomposition and Knowledge Refinement",https://doi.org/10.1109/ICRA55743.2025.11127849,http://arxiv.org/abs/2502.02067v2,no,
"Multi-Agent Path Planning in Complex Environments using Gaussian Belief Propagation with Global Path Finding",https://doi.org/10.1109/ICRA55743.2025.11128388,http://arxiv.org/abs/2502.20369v1,no,
"Olympus: A Jumping Quadruped for Planetary Exploration Utilizing Reinforcement Learning for In-Flight Attitude Control",https://doi.org/10.1109/ICRA55743.2025.11128388,http://arxiv.org/abs/2503.03574v1,no,
"THAMP-3D: Tangent-Based Hybrid A* Motion Planning for Tethered Robots in Sloped 3D Terrains",https://doi.org/10.1109/ICRA55743.2025.11127803,,no,
"Deep Learning Based Topography Aware Gas Source Localization with Mobile Robot",https://doi.org/10.1109/ICRA55743.2025.11127803,,no,
"Online Design Optimization of Passive Exoskeletons Using Fast Biomechanics Simulation and Reinforcement Learning",https://doi.org/10.1109/ICRA55743.2025.11128586,,no,
"Accurately Modeling the Output Torque and Stiffness of Ankle-Foot Orthoses with a Compliant Linkage Model",https://doi.org/10.1109/ICRA55743.2025.11128586,,no,
"Towards Neurorobotic Interface for Finger Joint Angle Estimation: A Multi-Stage CNN-LSTM Network with Transfer Learning",https://doi.org/10.1109/ICRA55743.2025.11127725,,no,
"Here's your PDDL Problem File! On Using VLMs for Generating Symbolic PDDL Problem Files",https://doi.org/10.1109/ICRA55743.2025.11127725,,no,
"MuST: Multi-Head Skill Transformer for Long-Horizon Dexterous Manipulation with Skill Progress",https://doi.org/10.1109/ICRA55743.2025.11128122,http://arxiv.org/abs/2502.02753v1,no,
"CurricuLLM: Automatic Task Curricula Design for Learning Complex Robot Skills Using Large Language Models",https://doi.org/10.1109/ICRA55743.2025.11128122,http://arxiv.org/abs/2409.18382v2,maybe,
"PUGS: Zero-Shot Physical Understanding with Gaussian Splatting",https://doi.org/10.1109/ICRA55743.2025.11127599,http://arxiv.org/abs/2502.12231v2,yes,https://github.com/EverNorif/PUGS
"Image-Guided Surgical Planning for Percutaneous Nephrolithotomy Using CTRs: A Phantom-Based Study",https://doi.org/10.1109/ICRA55743.2025.11127599,,no,
"ETSM: Automating Dissection Trajectory Suggestion and Confidence Map-Based Safety Margin Prediction for Robot-Assisted Endoscopic Submucosal Dissection",https://doi.org/10.1109/ICRA55743.2025.11128259,http://arxiv.org/abs/2411.18884v1,no,
"Partial-to-Full Registration based on Gradient-SDF for Computer-Assisted Orthopedic Surgery",https://doi.org/10.1109/ICRA55743.2025.11128259,http://arxiv.org/abs/2410.03078v1,no,
"Sampling-Based Model Predictive Control for Volumetric Ablation in Robotic Laser Surgery",https://doi.org/10.1109/ICRA55743.2025.11128392,http://arxiv.org/abs/2410.03152v1,no,
"SuFIA-BC: Generating High Quality Demonstration Data for Visuomotor Policy Learning in Surgical Subtasks",https://doi.org/10.1109/ICRA55743.2025.11128392,http://arxiv.org/abs/2504.14857v1,no,
"Vegetable Peeling: A Case Study in Constrained Dexterous Manipulation",https://doi.org/10.1109/ICRA55743.2025.11127577,http://arxiv.org/abs/2407.07884v1,no,
"Prompt-Responsive Object Retrieval with Memory-Augmented Student-Teacher Learning",https://doi.org/10.1109/ICRA55743.2025.11127577,http://arxiv.org/abs/2505.02232v1,maybe,
"Implicit Articulated Robot Morphology Modeling with Configuration Space Neural Signed Distance Functions",https://doi.org/10.1109/ICRA55743.2025.11128162,http://arxiv.org/abs/2309.16085v2,yes,https://github.com/robotic-manipulation/RNDF
"A Data-Efficient Progressive Learning Framework for Robot Scooping Task",https://doi.org/10.1109/ICRA55743.2025.11128162,,no,
"Manipulability Transfer and Tracking Control: Bridging Domain Adaptation with Predictive Feasibility",https://doi.org/10.1109/ICRA55743.2025.11127323,,no,
"GS-EVT: Cross-Modal Event Camera Tracking Based on Gaussian Splatting",https://doi.org/10.1109/ICRA55743.2025.11127323,http://arxiv.org/abs/2409.19228v1,no,
"A Coarse-to-Fine Event-based Framework for Camera Pose Relocalization with Spatio-Temporal Retrieval and Refinement Network",https://doi.org/10.1109/ICRA55743.2025.11128747,,no,
"Digital Beamforming Enhanced Radar Odometry",https://doi.org/10.1109/ICRA55743.2025.11128747,http://arxiv.org/abs/2503.13252v1,maybe,
"Fast Global Localization on Neural Radiance Field",https://doi.org/10.1109/ICRA55743.2025.11128530,http://arxiv.org/abs/2406.12202v2,no,
"HeRCULES: Heterogeneous Radar Dataset in Complex Urban Environment for Multi-Session Radar SLAM",https://doi.org/10.1109/ICRA55743.2025.11128530,http://arxiv.org/abs/2502.01946v3,no,
"NYC-Event-VPR: A Large-Scale High-Resolution Event-Based Visual Place Recognition Dataset in Dense Urban Environments",https://doi.org/10.1109/ICRA55743.2025.11128515,http://arxiv.org/abs/2410.21615v1,no,
"ZeroSCD: Zero-Shot Street Scene Change Detection",https://doi.org/10.1109/ICRA55743.2025.11128515,http://arxiv.org/abs/2409.15255v1,no,
"Shared Control for Cable Routing with Tactile Sensing",https://doi.org/10.1109/ICRA55743.2025.11127702,,no,
"Whisker-Based Active Tactile Perception for Contour Reconstruction",https://doi.org/10.1109/ICRA55743.2025.11127702,http://arxiv.org/abs/2507.23305v1,no,
"CDM: Contact Diffusion Model for Multi-Contact Point Localization",https://doi.org/10.1109/ICRA55743.2025.11128129,http://arxiv.org/abs/2502.06109v1,no,
"Force Admittance Control of an Underactuated Gripper with Full-State Feedback",https://doi.org/10.1109/ICRA55743.2025.11128129,,no,
"GenTact Toolbox: A Computational Design Pipeline to Procedurally Generate Context-Driven 3D Printed Whole-Body Artificial Skins",https://doi.org/10.1109/ICRA55743.2025.11128065,http://arxiv.org/abs/2412.00711v2,no,
"Interactive Motion Planning for a 7-DOF Robot",https://doi.org/10.1109/ICRA55743.2025.11128065,,no,
"A Hybrid User Interface Combining AR; Desktop; and Mobile Interfaces for Enhanced Industrial Robot Programming",https://doi.org/10.1109/ICRA55743.2025.11128327,,no,
"Enhancing AR-to-Robot Registration Accuracy: A Comparative Study of Marker Detection Algorithms and Registration Parameters",https://doi.org/10.1109/ICRA55743.2025.11128327,,no,
"Sketch-MoMa: Teleoperation for Mobile Manipulator via Interpretation of Hand-Drawn Sketches",https://doi.org/10.1109/ICRA55743.2025.11127772,http://arxiv.org/abs/2412.19153v3,no,
"Closed-Loop Open-Vocabulary Mobile Manipulation with GPT-4V",https://doi.org/10.1109/ICRA55743.2025.11127772,http://arxiv.org/abs/2404.10220v2,no,
"Optimizing Robot Programming: Mixed Reality Gripper Control",https://doi.org/10.1109/ICRA55743.2025.11128213,http://arxiv.org/abs/2503.02042v2,no,
"FLEX: A Framework for Learning Robot-Agnostic Force-Based Skills Involving Sustained Contact Object Manipulation",https://doi.org/10.1109/ICRA55743.2025.11128213,http://arxiv.org/abs/2503.13418v1,no,
"Flora: Sample-Efficient Preference-Based Rl Via Low-Rank Style Adaptation of Reward Functions",https://doi.org/10.1109/ICRA55743.2025.11128599,http://arxiv.org/abs/2504.10002v1,no,
"On-Robot Reinforcement Learning with Goal-Contrastive Rewards",https://doi.org/10.1109/ICRA55743.2025.11128599,http://arxiv.org/abs/2410.19989v2,no,
"Watch Less; Feel More: Sim-to-Real RL for Generalizable Articulated Object Manipulation via Motion Adaptation and Impedance Control",https://doi.org/10.1109/ICRA55743.2025.11127558,http://arxiv.org/abs/2502.14457v1,no,
"Fast Policy Synthesis with Variable Noise Diffusion Models",https://doi.org/10.1109/ICRA55743.2025.11127558,http://arxiv.org/abs/2406.04806v4,no,
"Adaptive Compliance Policy: Learning Approximate Compliance for Diffusion Guided Control",https://doi.org/10.1109/ICRA55743.2025.11128510,http://arxiv.org/abs/2410.09309v2,no,
